timestamp_utc,date_utc,year,month,site_id,site_name,borough,latitude,longitude,pm25_daily_mean_ugm3,pm25_observed_mean_ugm3,pm25_hourly_max_ugm3,valid_hours,coverage_pct,coverage_status,quality_status
2025-12-29T00:00:00Z,2025-12-29,2025,12,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,10.872,10.872,18.59,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,11.488,11.488,19.26,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,9.543,9.543,14.01,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,10.659,10.659,17.71,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,8.685,8.685,13.49,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36061NY08653,FDR,Manhattan,40.72229,-73.97465,10.888,10.888,16.86,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,10.887,10.887,18.42,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,13.418,13.418,21.77,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,9.133,9.133,14.79,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,13.095,13.095,21.88,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,,,,0,0.0,No data,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36081NY09285,Queens College,Queens,40.73711,-73.82156,,,,0,0.0,No data,Preliminary; subject to revision
2025-12-29T00:00:00Z,2025-12-29,2025,12,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,17.904,17.904,39.58,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,3.077,3.077,5.13,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,2.839,2.839,3.55,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,3.263,3.263,4.62,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,2.899,2.899,3.48,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,3.915,3.915,14.4,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,3.033,3.033,3.7,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36061NY08653,FDR,Manhattan,40.72229,-73.97465,3.446,3.446,4.18,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,4.076,4.076,5.66,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,4.481,4.481,9.45,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,2.835,2.835,3.86,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,3.125,3.125,3.99,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,,,,0,0.0,No data,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36081NY09285,Queens College,Queens,40.73711,-73.82156,,,,0,0.0,No data,Preliminary; subject to revision
2025-12-30T00:00:00Z,2025-12-30,2025,12,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,3.338,3.338,4.23,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,5.309,5.309,7.64,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,5.478,5.478,8.04,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,5.874,5.874,8.65,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,4.73,4.73,6.76,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,6.361,6.361,9.57,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,5.085,5.085,7.59,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36061NY08653,FDR,Manhattan,40.72229,-73.97465,5.24,5.24,7.33,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,6.364,6.364,9.45,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,18.148,18.148,230.26,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,5.113,5.113,7.3,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,6.065,6.065,9.54,24,100.0,At least 18 hours,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,,,,0,0.0,No data,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36081NY09285,Queens College,Queens,40.73711,-73.82156,,,,0,0.0,No data,Preliminary; subject to revision
2025-12-31T00:00:00Z,2025-12-31,2025,12,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,5.608,5.608,7.97,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,4.598,4.598,7.28,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,4.544,4.544,7.31,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,5.008,5.008,8.03,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,4.599,4.599,8.0,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,5.334,5.334,9.45,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,4.984,4.984,7.35,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36061NY08653,FDR,Manhattan,40.72229,-73.97465,5.668,5.668,9.52,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,5.574,5.574,9.57,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,12.455,12.455,45.76,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,4.617,4.617,7.92,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,5.848,5.848,9.85,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36081NY09285,Queens College,Queens,40.73711,-73.82156,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-01T00:00:00Z,2026-01-01,2026,1,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,5.726,5.726,9.44,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,4.888,4.888,6.66,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,5.292,5.292,6.96,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,6.015,6.015,8.01,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,5.042,5.042,6.72,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,6.434,6.434,8.57,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,5.827,5.827,7.36,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36061NY08653,FDR,Manhattan,40.72229,-73.97465,5.736,5.736,8.44,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,6.405,6.405,8.85,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,8.686,8.686,16.03,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,4.968,4.968,6.71,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,5.878,5.878,8.11,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36081NY09285,Queens College,Queens,40.73711,-73.82156,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-02T00:00:00Z,2026-01-02,2026,1,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,7.92,7.92,13.96,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,4.26,4.26,5.78,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,4.829,4.829,6.46,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,5.393,5.393,7.37,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,4.238,4.238,6.77,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,5.65,5.65,8.87,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,5.415,5.415,7.36,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36061NY08653,FDR,Manhattan,40.72229,-73.97465,5.288,5.288,7.4,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,5.993,5.993,13.07,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,7.019,7.019,13.56,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,4.269,4.269,6.25,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,5.422,5.422,7.22,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36081NY09285,Queens College,Queens,40.73711,-73.82156,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-03T00:00:00Z,2026-01-03,2026,1,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,6.618,6.618,9.04,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,5.322,5.322,6.93,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,5.569,5.569,6.61,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,6.251,6.251,8.8,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,5.02,5.02,6.76,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,6.657,6.657,8.67,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,5.689,5.689,7.28,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36061NY08653,FDR,Manhattan,40.72229,-73.97465,6.071,6.071,9.88,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,6.854,6.854,8.52,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,8.606,8.606,13.53,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,4.999,4.999,6.36,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,6.271,6.271,8.45,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36081NY09285,Queens College,Queens,40.73711,-73.82156,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-04T00:00:00Z,2026-01-04,2026,1,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,7.62,7.62,10.8,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,5.896,5.896,8.07,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,6.906,6.906,10.39,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,6.86,6.86,10.7,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,6.033,6.033,8.34,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,7.585,7.585,10.87,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,6.276,6.276,8.51,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36061NY08653,FDR,Manhattan,40.72229,-73.97465,6.837,6.837,11.2,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,6.981,6.981,11.87,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,8.449,8.449,13.26,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,5.83,5.83,9.21,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,7.511,7.511,13.34,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36081NY09285,Queens College,Queens,40.73711,-73.82156,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-05T00:00:00Z,2026-01-05,2026,1,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,8.616,8.616,12.44,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,15.821,15.821,24.13,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,15.96,15.96,23.19,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,17.534,17.534,25.28,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,14.212,14.212,22.59,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,18.968,18.968,30.59,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,14.665,14.665,24.79,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36061NY08653,FDR,Manhattan,40.72229,-73.97465,15.875,15.875,28.99,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,17.891,17.891,27.23,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,20.31,20.31,34.15,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,15.777,15.777,28.06,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,17.748,17.748,26.59,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36081NY09285,Queens College,Queens,40.73711,-73.82156,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-06T00:00:00Z,2026-01-06,2026,1,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,17.989,17.989,33.84,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,12.774,12.774,24.1,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,12.476,12.476,24.92,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,13.756,13.756,27.14,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,11.509,11.509,21.11,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,15.871,15.871,26.59,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,11.626,11.626,19.24,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36061NY08653,FDR,Manhattan,40.72229,-73.97465,13.383,13.383,21.05,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,14.499,14.499,24.94,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,17.079,17.079,27.52,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,11.618,11.618,20.38,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,13.558,13.558,25.87,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,,3.646,3.94,5,20.8,Low coverage (<18 hours),Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-01-07T00:00:00Z,2026-01-07,2026,1,36081NY09285,Queens College,Queens,40.73711,-73.82156,,,,0,0.0,No data,Preliminary; subject to revision
