site_id,segment_id,latitude,longitude,borough,street,from_street,to_street,direction,year,month,month_start,policy_period,day_type,time_band,avg_15min_volume,estimated_avg_hourly_volume,max_15min_volume,observations,days_sampled,count_sessions
161212_40.639732_-74.024248_WB,161212,40.639732,-74.024248,Brooklyn,65 STREET,Belt Parkway,3 Avenue,WB,2025,1,2025-01-01,After congestion pricing,Weekday,Overnight (00-05),11.18,44.7,38,120,5,1
161212_40.639732_-74.024248_WB,161212,40.639732,-74.024248,Brooklyn,65 STREET,Belt Parkway,3 Avenue,WB,2025,1,2025-01-01,After congestion pricing,Weekend,Overnight (00-05),9.50,38.0,19,24,1,1
161212_40.639732_-74.024248_WB,161212,40.639732,-74.024248,Brooklyn,65 STREET,Belt Parkway,3 Avenue,WB,2025,1,2025-01-01,After congestion pricing,Weekday,PM peak (16-19),60.73,242.9,87,80,5,1
161212_40.639732_-74.024248_WB,161212,40.639732,-74.024248,Brooklyn,65 STREET,Belt Parkway,3 Avenue,WB,2025,1,2025-01-01,After congestion pricing,Weekend,PM peak (16-19),40.94,163.8,56,16,1,1
73021_40.870706_-73.911923_SB,73021,40.870706,-73.911923,Manhattan,9 AVENUE,West 218 Street,West 219 Street,SB,2025,1,2025-01-01,After congestion pricing,Weekday,AM peak (06-09),30.79,123.2,119,80,5,1
73021_40.870706_-73.911923_SB,73021,40.870706,-73.911923,Manhattan,9 AVENUE,West 218 Street,West 219 Street,SB,2025,1,2025-01-01,After congestion pricing,Weekend,AM peak (06-09),7.56,30.2,15,32,2,1
73021_40.870706_-73.911923_SB,73021,40.870706,-73.911923,Manhattan,9 AVENUE,West 218 Street,West 219 Street,SB,2025,1,2025-01-01,After congestion pricing,Weekday,Evening (20-23),7.29,29.1,16,80,5,1
73021_40.870706_-73.911923_SB,73021,40.870706,-73.911923,Manhattan,9 AVENUE,West 218 Street,West 219 Street,SB,2025,1,2025-01-01,After congestion pricing,Weekend,Evening (20-23),4.75,19.0,11,32,2,1
73021_40.870706_-73.911923_SB,73021,40.870706,-73.911923,Manhattan,9 AVENUE,West 218 Street,West 219 Street,SB,2025,1,2025-01-01,After congestion pricing,Weekday,Midday (10-15),23.12,92.5,63,120,5,1
73021_40.870706_-73.911923_SB,73021,40.870706,-73.911923,Manhattan,9 AVENUE,West 218 Street,West 219 Street,SB,2025,1,2025-01-01,After congestion pricing,Weekend,Midday (10-15),11.60,46.4,22,48,2,1
73021_40.870706_-73.911923_SB,73021,40.870706,-73.911923,Manhattan,9 AVENUE,West 218 Street,West 219 Street,SB,2025,1,2025-01-01,After congestion pricing,Weekday,Overnight (00-05),5.63,22.5,33,120,5,1
73021_40.870706_-73.911923_SB,73021,40.870706,-73.911923,Manhattan,9 AVENUE,West 218 Street,West 219 Street,SB,2025,1,2025-01-01,After congestion pricing,Weekend,Overnight (00-05),2.83,11.3,16,48,2,1
73021_40.870706_-73.911923_SB,73021,40.870706,-73.911923,Manhattan,9 AVENUE,West 218 Street,West 219 Street,SB,2025,1,2025-01-01,After congestion pricing,Weekday,PM peak (16-19),17.44,69.8,39,80,5,1
73021_40.870706_-73.911923_SB,73021,40.870706,-73.911923,Manhattan,9 AVENUE,West 218 Street,West 219 Street,SB,2025,1,2025-01-01,After congestion pricing,Weekend,PM peak (16-19),10.34,41.4,17,32,2,1
73023_40.871351_-73.911450_NB,73023,40.871351,-73.911450,Manhattan,9 AVENUE,West 219 Street,West 220 Street,NB,2025,1,2025-01-01,After congestion pricing,Weekday,AM peak (06-09),10.43,41.7,35,80,5,1
73023_40.871351_-73.911450_NB,73023,40.871351,-73.911450,Manhattan,9 AVENUE,West 219 Street,West 220 Street,NB,2025,1,2025-01-01,After congestion pricing,Weekend,AM peak (06-09),4.66,18.6,14,32,2,1
73023_40.871351_-73.911450_NB,73023,40.871351,-73.911450,Manhattan,9 AVENUE,West 219 Street,West 220 Street,NB,2025,1,2025-01-01,After congestion pricing,Weekday,Evening (20-23),4.86,19.4,13,80,5,1
73023_40.871351_-73.911450_NB,73023,40.871351,-73.911450,Manhattan,9 AVENUE,West 219 Street,West 220 Street,NB,2025,1,2025-01-01,After congestion pricing,Weekend,Evening (20-23),2.44,9.8,5,32,2,1
73023_40.871351_-73.911450_NB,73023,40.871351,-73.911450,Manhattan,9 AVENUE,West 219 Street,West 220 Street,NB,2025,1,2025-01-01,After congestion pricing,Weekday,Midday (10-15),12.72,50.9,36,120,5,1
73023_40.871351_-73.911450_NB,73023,40.871351,-73.911450,Manhattan,9 AVENUE,West 219 Street,West 220 Street,NB,2025,1,2025-01-01,After congestion pricing,Weekend,Midday (10-15),6.19,24.8,14,48,2,1
73023_40.871351_-73.911450_NB,73023,40.871351,-73.911450,Manhattan,9 AVENUE,West 219 Street,West 220 Street,NB,2025,1,2025-01-01,After congestion pricing,Weekday,Overnight (00-05),4.45,17.8,30,120,5,1
73023_40.871351_-73.911450_NB,73023,40.871351,-73.911450,Manhattan,9 AVENUE,West 219 Street,West 220 Street,NB,2025,1,2025-01-01,After congestion pricing,Weekend,Overnight (00-05),1.83,7.3,9,48,2,1
73023_40.871351_-73.911450_NB,73023,40.871351,-73.911450,Manhattan,9 AVENUE,West 219 Street,West 220 Street,NB,2025,1,2025-01-01,After congestion pricing,Weekday,PM peak (16-19),11.61,46.5,31,80,5,1
73023_40.871351_-73.911450_NB,73023,40.871351,-73.911450,Manhattan,9 AVENUE,West 219 Street,West 220 Street,NB,2025,1,2025-01-01,After congestion pricing,Weekend,PM peak (16-19),4.62,18.5,13,32,2,1
157973_40.670145_-73.858582_WB,157973,40.670145,-73.858582,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,WB,2025,1,2025-01-01,After congestion pricing,Weekday,AM peak (06-09),7.11,28.4,15,80,5,1
157973_40.670145_-73.858582_WB,157973,40.670145,-73.858582,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,WB,2025,1,2025-01-01,After congestion pricing,Weekend,AM peak (06-09),2.17,8.7,6,64,4,1
157973_40.670145_-73.858582_WB,157973,40.670145,-73.858582,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,WB,2025,1,2025-01-01,After congestion pricing,Weekday,Evening (20-23),3.75,15.0,9,80,5,1
157973_40.670145_-73.858582_WB,157973,40.670145,-73.858582,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,WB,2025,1,2025-01-01,After congestion pricing,Weekend,Evening (20-23),2.80,11.2,8,64,4,1
157973_40.670145_-73.858582_WB,157973,40.670145,-73.858582,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,WB,2025,1,2025-01-01,After congestion pricing,Weekday,Midday (10-15),8.68,34.7,16,120,5,1
157973_40.670145_-73.858582_WB,157973,40.670145,-73.858582,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,WB,2025,1,2025-01-01,After congestion pricing,Weekend,Midday (10-15),6.03,24.1,11,96,4,1
157973_40.670145_-73.858582_WB,157973,40.670145,-73.858582,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,WB,2025,1,2025-01-01,After congestion pricing,Weekday,Overnight (00-05),1.19,4.8,4,120,5,1
157973_40.670145_-73.858582_WB,157973,40.670145,-73.858582,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,WB,2025,1,2025-01-01,After congestion pricing,Weekend,Overnight (00-05),1.53,6.1,6,96,4,1
157973_40.670145_-73.858582_WB,157973,40.670145,-73.858582,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,WB,2025,1,2025-01-01,After congestion pricing,Weekday,PM peak (16-19),8.06,32.2,14,80,5,1
157973_40.670145_-73.858582_WB,157973,40.670145,-73.858582,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,WB,2025,1,2025-01-01,After congestion pricing,Weekend,PM peak (16-19),5.97,23.9,11,64,4,1
157990_40.668689_-73.867586_EB,157990,40.668689,-73.867586,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,EB,2025,1,2025-01-01,After congestion pricing,Weekday,AM peak (06-09),2.50,10.0,6,80,5,1
157990_40.668689_-73.867586_EB,157990,40.668689,-73.867586,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,EB,2025,1,2025-01-01,After congestion pricing,Weekend,AM peak (06-09),1.52,6.1,4,64,4,1
157990_40.668689_-73.867586_EB,157990,40.668689,-73.867586,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,EB,2025,1,2025-01-01,After congestion pricing,Weekday,Evening (20-23),1.45,5.8,5,80,5,1
157990_40.668689_-73.867586_EB,157990,40.668689,-73.867586,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,EB,2025,1,2025-01-01,After congestion pricing,Weekend,Evening (20-23),1.88,7.5,7,64,4,1
157990_40.668689_-73.867586_EB,157990,40.668689,-73.867586,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,EB,2025,1,2025-01-01,After congestion pricing,Weekday,Midday (10-15),5.00,20.0,10,120,5,1
157990_40.668689_-73.867586_EB,157990,40.668689,-73.867586,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,EB,2025,1,2025-01-01,After congestion pricing,Weekend,Midday (10-15),3.51,14.0,7,96,4,1
157990_40.668689_-73.867586_EB,157990,40.668689,-73.867586,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,EB,2025,1,2025-01-01,After congestion pricing,Weekday,Overnight (00-05),1.05,4.2,5,120,5,1
157990_40.668689_-73.867586_EB,157990,40.668689,-73.867586,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,EB,2025,1,2025-01-01,After congestion pricing,Weekend,Overnight (00-05),0.84,3.4,3,96,4,1
157990_40.668689_-73.867586_EB,157990,40.668689,-73.867586,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,EB,2025,1,2025-01-01,After congestion pricing,Weekday,PM peak (16-19),4.58,18.3,9,80,5,1
157990_40.668689_-73.867586_EB,157990,40.668689,-73.867586,Brooklyn,CONNECTOR,Linden Boulevard,Linden Boulevard,EB,2025,1,2025-01-01,After congestion pricing,Weekend,PM peak (16-19),2.70,10.8,6,64,4,1
107410_40.726831_-73.830939_NB,107410,40.726831,-73.830939,Queens,PARK DRIVE EAST,Jewel Avenue,Dead end,NB,2025,1,2025-01-01,After congestion pricing,Weekday,AM peak (06-09),72.94,291.8,105,32,2,1
107410_40.726831_-73.830939_SB,107410,40.726831,-73.830939,Queens,PARK DRIVE EAST,Jewel Avenue,Dead end,SB,2025,1,2025-01-01,After congestion pricing,Weekday,AM peak (06-09),53.41,213.6,101,32,2,1
107410_40.726831_-73.830939_NB,107410,40.726831,-73.830939,Queens,PARK DRIVE EAST,Jewel Avenue,Dead end,NB,2025,1,2025-01-01,After congestion pricing,Weekday,Evening (20-23),28.75,115.0,47,32,2,1
107410_40.726831_-73.830939_SB,107410,40.726831,-73.830939,Queens,PARK DRIVE EAST,Jewel Avenue,Dead end,SB,2025,1,2025-01-01,After congestion pricing,Weekday,Evening (20-23),38.47,153.9,78,32,2,1
107410_40.726831_-73.830939_NB,107410,40.726831,-73.830939,Queens,PARK DRIVE EAST,Jewel Avenue,Dead end,NB,2025,1,2025-01-01,After congestion pricing,Weekday,Midday (10-15),71.48,285.9,95,48,2,1
107410_40.726831_-73.830939_SB,107410,40.726831,-73.830939,Queens,PARK DRIVE EAST,Jewel Avenue,Dead end,SB,2025,1,2025-01-01,After congestion pricing,Weekday,Midday (10-15),87.44,349.8,154,48,2,1
107410_40.726831_-73.830939_NB,107410,40.726831,-73.830939,Queens,PARK DRIVE EAST,Jewel Avenue,Dead end,NB,2025,1,2025-01-01,After congestion pricing,Weekday,Overnight (00-05),8.67,34.7,24,48,2,1
107410_40.726831_-73.830939_SB,107410,40.726831,-73.830939,Queens,PARK DRIVE EAST,Jewel Avenue,Dead end,SB,2025,1,2025-01-01,After congestion pricing,Weekday,Overnight (00-05),7.29,29.2,24,48,2,1
107410_40.726831_-73.830939_NB,107410,40.726831,-73.830939,Queens,PARK DRIVE EAST,Jewel Avenue,Dead end,NB,2025,1,2025-01-01,After congestion pricing,Weekday,PM peak (16-19),54.88,219.5,86,32,2,1
107410_40.726831_-73.830939_SB,107410,40.726831,-73.830939,Queens,PARK DRIVE EAST,Jewel Avenue,Dead end,SB,2025,1,2025-01-01,After congestion pricing,Weekday,PM peak (16-19),107.31,429.2,158,32,2,1
17602_40.638762_-74.025818_EB,17602,40.638762,-74.025818,Brooklyn,WAKEMAN PLACE,Ridge Boulevard,3 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekday,AM peak (06-09),35.73,142.9,68,80,5,1
17602_40.638762_-74.025818_EB,17602,40.638762,-74.025818,Brooklyn,WAKEMAN PLACE,Ridge Boulevard,3 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekend,AM peak (06-09),8.50,34.0,21,16,1,1
17602_40.638762_-74.025818_EB,17602,40.638762,-74.025818,Brooklyn,WAKEMAN PLACE,Ridge Boulevard,3 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekday,Evening (20-23),12.39,49.5,28,80,5,1
17602_40.638762_-74.025818_EB,17602,40.638762,-74.025818,Brooklyn,WAKEMAN PLACE,Ridge Boulevard,3 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekend,Evening (20-23),10.25,41.0,22,16,1,1
17602_40.638762_-74.025818_EB,17602,40.638762,-74.025818,Brooklyn,WAKEMAN PLACE,Ridge Boulevard,3 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekday,Midday (10-15),24.77,99.1,39,120,5,1
17602_40.638762_-74.025818_EB,17602,40.638762,-74.025818,Brooklyn,WAKEMAN PLACE,Ridge Boulevard,3 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekend,Midday (10-15),23.33,93.3,34,24,1,1
17602_40.638762_-74.025818_EB,17602,40.638762,-74.025818,Brooklyn,WAKEMAN PLACE,Ridge Boulevard,3 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekday,Overnight (00-05),3.44,13.8,15,120,5,1
17602_40.638762_-74.025818_EB,17602,40.638762,-74.025818,Brooklyn,WAKEMAN PLACE,Ridge Boulevard,3 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekend,Overnight (00-05),5.21,20.8,10,24,1,1
17602_40.638762_-74.025818_EB,17602,40.638762,-74.025818,Brooklyn,WAKEMAN PLACE,Ridge Boulevard,3 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekday,PM peak (16-19),25.23,100.9,37,80,5,1
17602_40.638762_-74.025818_EB,17602,40.638762,-74.025818,Brooklyn,WAKEMAN PLACE,Ridge Boulevard,3 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekend,PM peak (16-19),20.94,83.8,27,16,1,1
270732_40.871374_-73.912463_WB,270732,40.871374,-73.912463,Manhattan,WEST 219 STREET,9 Avenue,Broadway,WB,2025,1,2025-01-01,After congestion pricing,Weekday,AM peak (06-09),10.06,40.2,36,80,5,1
270732_40.871374_-73.912463_WB,270732,40.871374,-73.912463,Manhattan,WEST 219 STREET,9 Avenue,Broadway,WB,2025,1,2025-01-01,After congestion pricing,Weekday,Evening (20-23),2.75,11.0,10,80,5,1
270732_40.871374_-73.912463_WB,270732,40.871374,-73.912463,Manhattan,WEST 219 STREET,9 Avenue,Broadway,WB,2025,1,2025-01-01,After congestion pricing,Weekday,Midday (10-15),9.86,39.4,34,120,5,1
270732_40.871374_-73.912463_WB,270732,40.871374,-73.912463,Manhattan,WEST 219 STREET,9 Avenue,Broadway,WB,2025,1,2025-01-01,After congestion pricing,Weekday,Overnight (00-05),1.32,5.3,10,120,5,1
270732_40.871374_-73.912463_WB,270732,40.871374,-73.912463,Manhattan,WEST 219 STREET,9 Avenue,Broadway,WB,2025,1,2025-01-01,After congestion pricing,Weekday,PM peak (16-19),4.34,17.4,18,80,5,1
270737_40.871980_-73.911968_EB,270737,40.871980,-73.911968,Manhattan,WEST 220 STREET,Broadway,9 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekday,AM peak (06-09),45.61,182.4,142,80,5,1
270737_40.871980_-73.911968_EB,270737,40.871980,-73.911968,Manhattan,WEST 220 STREET,Broadway,9 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekday,Evening (20-23),8.36,33.5,16,80,5,1
270737_40.871980_-73.911968_EB,270737,40.871980,-73.911968,Manhattan,WEST 220 STREET,Broadway,9 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekday,Midday (10-15),30.42,121.7,87,120,5,1
270737_40.871980_-73.911968_EB,270737,40.871980,-73.911968,Manhattan,WEST 220 STREET,Broadway,9 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekday,Overnight (00-05),6.83,27.3,39,120,5,1
270737_40.871980_-73.911968_EB,270737,40.871980,-73.911968,Manhattan,WEST 220 STREET,Broadway,9 Avenue,EB,2025,1,2025-01-01,After congestion pricing,Weekday,PM peak (16-19),16.65,66.6,48,80,5,1
21408_40.655934_-73.982936_WB,21408,40.655934,-73.982936,Brooklyn,20 STREET,Prospect Park West,10 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekday,AM peak (06-09),112.54,450.1,175,80,5,1
21408_40.655934_-73.982936_WB,21408,40.655934,-73.982936,Brooklyn,20 STREET,Prospect Park West,10 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekend,AM peak (06-09),60.06,240.2,110,32,2,1
21408_40.655934_-73.982936_WB,21408,40.655934,-73.982936,Brooklyn,20 STREET,Prospect Park West,10 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekday,Evening (20-23),50.31,201.2,78,80,5,1
21408_40.655934_-73.982936_WB,21408,40.655934,-73.982936,Brooklyn,20 STREET,Prospect Park West,10 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekend,Evening (20-23),49.53,198.1,73,32,2,1
21408_40.655934_-73.982936_WB,21408,40.655934,-73.982936,Brooklyn,20 STREET,Prospect Park West,10 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekday,Midday (10-15),93.08,372.3,124,120,5,1
21408_40.655934_-73.982936_WB,21408,40.655934,-73.982936,Brooklyn,20 STREET,Prospect Park West,10 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekend,Midday (10-15),103.81,415.2,127,48,2,1
21408_40.655934_-73.982936_WB,21408,40.655934,-73.982936,Brooklyn,20 STREET,Prospect Park West,10 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekday,Overnight (00-05),16.52,66.1,54,120,5,1
21408_40.655934_-73.982936_WB,21408,40.655934,-73.982936,Brooklyn,20 STREET,Prospect Park West,10 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekend,Overnight (00-05),20.27,81.1,100,48,2,1
21408_40.655934_-73.982936_WB,21408,40.655934,-73.982936,Brooklyn,20 STREET,Prospect Park West,10 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekday,PM peak (16-19),87.06,348.2,115,80,5,1
21408_40.655934_-73.982936_WB,21408,40.655934,-73.982936,Brooklyn,20 STREET,Prospect Park West,10 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekend,PM peak (16-19),99.31,397.2,119,32,2,1
161212_40.639732_-74.024248_WB,161212,40.639732,-74.024248,Brooklyn,65 STREET,Belt Parkway,3 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekend,AM peak (06-09),27.19,108.8,48,16,1,1
161212_40.639732_-74.024248_WB,161212,40.639732,-74.024248,Brooklyn,65 STREET,Belt Parkway,3 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekend,Evening (20-23),25.31,101.2,39,16,1,1
161212_40.639732_-74.024248_WB,161212,40.639732,-74.024248,Brooklyn,65 STREET,Belt Parkway,3 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekend,Midday (10-15),51.25,205.0,62,24,1,1
161212_40.639732_-74.024248_WB,161212,40.639732,-74.024248,Brooklyn,65 STREET,Belt Parkway,3 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekend,Overnight (00-05),11.88,47.5,23,24,1,1
161212_40.639732_-74.024248_WB,161212,40.639732,-74.024248,Brooklyn,65 STREET,Belt Parkway,3 Avenue,WB,2025,2,2025-02-01,After congestion pricing,Weekend,PM peak (16-19),45.88,183.5,58,16,1,1
82603_40.725888_-73.842407_EB,82603,40.725888,-73.842407,Queens,69 AVENUE,110 Street,112 Street,EB,2025,2,2025-02-01,After congestion pricing,Weekday,AM peak (06-09),24.51,98.0,70,128,8,1
82603_40.725888_-73.842407_EB,82603,40.725888,-73.842407,Queens,69 AVENUE,110 Street,112 Street,EB,2025,2,2025-02-01,After congestion pricing,Weekend,AM peak (06-09),10.44,41.8,24,48,3,1
82603_40.725888_-73.842407_EB,82603,40.725888,-73.842407,Queens,69 AVENUE,110 Street,112 Street,EB,2025,2,2025-02-01,After congestion pricing,Weekday,Evening (20-23),9.52,38.1,21,128,8,1
82603_40.725888_-73.842407_EB,82603,40.725888,-73.842407,Queens,69 AVENUE,110 Street,112 Street,EB,2025,2,2025-02-01,After congestion pricing,Weekend,Evening (20-23),9.08,36.3,18,48,3,1
82603_40.725888_-73.842407_EB,82603,40.725888,-73.842407,Queens,69 AVENUE,110 Street,112 Street,EB,2025,2,2025-02-01,After congestion pricing,Weekday,Midday (10-15),20.53,82.1,52,192,8,1
82603_40.725888_-73.842407_EB,82603,40.725888,-73.842407,Queens,69 AVENUE,110 Street,112 Street,EB,2025,2,2025-02-01,After congestion pricing,Weekend,Midday (10-15),20.22,80.9,30,72,3,1
82603_40.725888_-73.842407_EB,82603,40.725888,-73.842407,Queens,69 AVENUE,110 Street,112 Street,EB,2025,2,2025-02-01,After congestion pricing,Weekday,Overnight (00-05),2.23,8.9,12,192,8,1
82603_40.725888_-73.842407_EB,82603,40.725888,-73.842407,Queens,69 AVENUE,110 Street,112 Street,EB,2025,2,2025-02-01,After congestion pricing,Weekend,Overnight (00-05),3.36,13.4,10,72,3,1
82603_40.725888_-73.842407_EB,82603,40.725888,-73.842407,Queens,69 AVENUE,110 Street,112 Street,EB,2025,2,2025-02-01,After congestion pricing,Weekday,PM peak (16-19),19.17,76.7,31,128,8,1
82603_40.725888_-73.842407_EB,82603,40.725888,-73.842407,Queens,69 AVENUE,110 Street,112 Street,EB,2025,2,2025-02-01,After congestion pricing,Weekend,PM peak (16-19),16.27,65.1,25,48,3,1
82607_40.725277_-73.841883_WB,82607,40.725277,-73.841883,Queens,69 ROAD,112 Street,110 Street,WB,2025,2,2025-02-01,After congestion pricing,Weekday,AM peak (06-09),197.44,789.8,263,128,8,1
82607_40.725277_-73.841883_WB,82607,40.725277,-73.841883,Queens,69 ROAD,112 Street,110 Street,WB,2025,2,2025-02-01,After congestion pricing,Weekend,AM peak (06-09),83.21,332.8,154,48,3,1
82607_40.725277_-73.841883_WB,82607,40.725277,-73.841883,Queens,69 ROAD,112 Street,110 Street,WB,2025,2,2025-02-01,After congestion pricing,Weekday,Evening (20-23),90.25,361.0,163,128,8,1
82607_40.725277_-73.841883_WB,82607,40.725277,-73.841883,Queens,69 ROAD,112 Street,110 Street,WB,2025,2,2025-02-01,After congestion pricing,Weekend,Evening (20-23),82.27,329.1,136,48,3,1
82607_40.725277_-73.841883_WB,82607,40.725277,-73.841883,Queens,69 ROAD,112 Street,110 Street,WB,2025,2,2025-02-01,After congestion pricing,Weekday,Midday (10-15),176.44,705.8,229,192,8,1
82607_40.725277_-73.841883_WB,82607,40.725277,-73.841883,Queens,69 ROAD,112 Street,110 Street,WB,2025,2,2025-02-01,After congestion pricing,Weekend,Midday (10-15),173.03,692.1,213,72,3,1
82607_40.725277_-73.841883_WB,82607,40.725277,-73.841883,Queens,69 ROAD,112 Street,110 Street,WB,2025,2,2025-02-01,After congestion pricing,Weekday,Overnight (00-05),22.78,91.1,95,192,8,1
82607_40.725277_-73.841883_WB,82607,40.725277,-73.841883,Queens,69 ROAD,112 Street,110 Street,WB,2025,2,2025-02-01,After congestion pricing,Weekend,Overnight (00-05),25.47,101.9,62,72,3,1
82607_40.725277_-73.841883_WB,82607,40.725277,-73.841883,Queens,69 ROAD,112 Street,110 Street,WB,2025,2,2025-02-01,After congestion pricing,Weekday,PM peak (16-19),187.08,748.3,222,128,8,1
82607_40.725277_-73.841883_WB,82607,40.725277,-73.841883,Queens,69 ROAD,112 Street,110 Street,WB,2025,2,2025-02-01,After congestion pricing,Weekend,PM peak (16-19),168.92,675.7,222,48,3,1
21495_40.647234_-73.980855_EB,21495,40.647234,-73.980855,Brooklyn,CATON AVENUE,Dahill Road,Mc Donald Avenue,EB,2025,2,2025-02-01,After congestion pricing,Weekday,AM peak (06-09),189.64,758.5,254,80,5,1
21495_40.647234_-73.980855_EB,21495,40.647234,-73.980855,Brooklyn,CATON AVENUE,Dahill Road,Mc Donald Avenue,EB,2025,2,2025-02-01,After congestion pricing,Weekend,AM peak (06-09),97.03,388.1,145,32,2,1
21495_40.647234_-73.980855_EB,21495,40.647234,-73.980855,Brooklyn,CATON AVENUE,Dahill Road,Mc Donald Avenue,EB,2025,2,2025-02-01,After congestion pricing,Weekday,Evening (20-23),96.75,387.0,163,80,5,1
21495_40.647234_-73.980855_EB,21495,40.647234,-73.980855,Brooklyn,CATON AVENUE,Dahill Road,Mc Donald Avenue,EB,2025,2,2025-02-01,After congestion pricing,Weekend,Evening (20-23),101.94,407.8,138,32,2,1
21495_40.647234_-73.980855_EB,21495,40.647234,-73.980855,Brooklyn,CATON AVENUE,Dahill Road,Mc Donald Avenue,EB,2025,2,2025-02-01,After congestion pricing,Weekday,Midday (10-15),204.21,816.8,245,120,5,1
21495_40.647234_-73.980855_EB,21495,40.647234,-73.980855,Brooklyn,CATON AVENUE,Dahill Road,Mc Donald Avenue,EB,2025,2,2025-02-01,After congestion pricing,Weekend,Midday (10-15),158.40,633.6,252,48,2,1
21495_40.647234_-73.980855_EB,21495,40.647234,-73.980855,Brooklyn,CATON AVENUE,Dahill Road,Mc Donald Avenue,EB,2025,2,2025-02-01,After congestion pricing,Weekday,Overnight (00-05),32.05,128.2,79,120,5,1
21495_40.647234_-73.980855_EB,21495,40.647234,-73.980855,Brooklyn,CATON AVENUE,Dahill Road,Mc Donald Avenue,EB,2025,2,2025-02-01,After congestion pricing,Weekend,Overnight (00-05),32.79,131.2,71,48,2,1
21495_40.647234_-73.980855_EB,21495,40.647234,-73.980855,Brooklyn,CATON AVENUE,Dahill Road,Mc Donald Avenue,EB,2025,2,2025-02-01,After congestion pricing,Weekday,PM peak (16-19),189.68,758.7,246,80,5,1
21495_40.647234_-73.980855_EB,21495,40.647234,-73.980855,Brooklyn,CATON AVENUE,Dahill Road,Mc Donald Avenue,EB,2025,2,2025-02-01,After congestion pricing,Weekend,PM peak (16-19),149.78,599.1,216,32,2,1
149198_40.566629_-74.169588_NB,149198,40.566629,-74.169588,Staten Island,FRESH KILLS BRIDGE,Richmond Avenue,Dead end,NB,2025,2,2025-02-01,After congestion pricing,Weekday,AM peak (06-09),564.63,2258.5,760,160,10,1
149198_40.566629_-74.169588_NB,149198,40.566629,-74.169588,Staten Island,FRESH KILLS BRIDGE,Richmond Avenue,Dead end,NB,2025,2,2025-02-01,After congestion pricing,Weekend,AM peak (06-09),210.03,840.1,554,64,4,1
149198_40.566629_-74.169588_NB,149198,40.566629,-74.169588,Staten Island,FRESH KILLS BRIDGE,Richmond Avenue,Dead end,NB,2025,2,2025-02-01,After congestion pricing,Weekday,Evening (20-23),120.29,481.2,275,160,10,1
149198_40.566629_-74.169588_NB,149198,40.566629,-74.169588,Staten Island,FRESH KILLS BRIDGE,Richmond Avenue,Dead end,NB,2025,2,2025-02-01,After congestion pricing,Weekend,Evening (20-23),126.67,506.7,262,64,4,1
